ACTIONID	USERID	TARGETID	TIMESTAMP
291452	1378	63	1927454.000
291453	970	33	1927458.000
291454	1041	24	1927458.000
291455	970	30	1927462.000
291456	4284	32	1927471.000
291457	5389	32	1927472.000
291458	1703	50	1927473.000
291459	406	49	1927473.000
291460	1703	39	1927480.000
291461	392	7	1927481.000
291462	1703	46	1927481.000
291463	1703	39	1927482.000
291464	5389	32	1927484.000
291465	392	14	1927485.000
291466	3231	30	1927487.000
291467	392	22	1927496.000
291468	1011	42	1927499.000
291469	864	32	1927500.000
291470	585	40	1927512.000
291471	864	32	1927513.000
291472	3777	26	1927522.000
291473	864	24	1927523.000
291474	1378	86	1927526.000
291475	6506	6	1927526.000
291476	5743	39	1927527.000
291477	6551	1	1927529.000
291478	4171	12	1927529.000
291479	6551	13	1927530.000
291480	1011	21	1927532.000
291481	1378	64	1927533.000
291482	4171	22	1927533.000
291483	3104	79	1927535.000
291484	3104	69	1927536.000
291485	6551	3	1927536.000
291486	5389	24	1927538.000
291487	5596	23	1927540.000
291488	1011	21	1927542.000
291489	5743	52	1927544.000
291490	5596	21	1927547.000
291491	1011	21	1927547.000
291492	5743	52	1927547.000
291493	1011	42	1927549.000
291494	5743	47	1927552.000
291495	4171	21	1927554.000
291496	5975	20	1927564.000
291497	864	21	1927566.000
291498	5975	48	1927570.000
291499	3008	31	1927572.000
291500	4148	8	1927573.000
291501	472	46	1927578.000
291502	6524	4	1927578.000
291503	6420	17	1927579.000
291504	6524	13	1927579.000
291505	6420	17	1927580.000
291506	4148	25	1927582.000
291507	6420	17	1927583.000
291508	6506	6	1927586.000
291509	4335	54	1927586.000
291510	6524	4	1927586.000
291511	6420	17	1927587.000
291512	4335	54	1927587.000
291513	1053	63	1927587.000
291514	1053	65	1927588.000
291515	593	54	1927589.000
291516	5975	40	1927592.000
291517	5743	40	1927593.000
291518	3896	23	1927594.000
291519	4284	32	1927595.000
291520	5975	20	1927596.000
291521	953	58	1927596.000
291522	5975	48	1927597.000
291523	5339	4	1927598.000
291524	3896	43	1927599.000
291525	5339	13	1927599.000
291526	261	28	1927600.000
291527	615	32	1927600.000
291528	953	58	1927600.000
291529	261	29	1927601.000
291530	5743	40	1927603.000
291531	4284	22	1927607.000
291532	3891	30	1927616.000
291533	4284	32	1927618.000
291534	953	80	1927619.000
291535	2571	12	1927620.000
291536	953	60	1927621.000
291537	193	63	1927627.000
291538	2515	8	1927629.000
291539	5363	47	1927629.000
291540	1011	57	1927632.000
291541	4284	32	1927634.000
291542	5743	55	1927637.000
291543	4335	54	1927641.000
291544	4284	22	1927642.000
291545	4335	54	1927642.000
291546	4284	22	1927643.000
291547	5743	55	1927645.000
291548	4335	21	1927645.000
291549	3008	28	1927646.000
291550	2358	23	1927647.000
291551	5743	55	1927647.000
291552	193	86	1927649.000
291553	2243	64	1927649.000
291554	5743	55	1927649.000
291555	2243	65	1927650.000
291556	5743	40	1927650.000
291557	2515	17	1927650.000
291558	5743	48	1927651.000
291559	4284	25	1927653.000
291560	4335	22	1927653.000
291561	2515	17	1927654.000
291562	3123	12	1927655.000
291563	2358	58	1927657.000
291564	2571	36	1927657.000
291565	193	86	1927663.000
291566	193	64	1927665.000
291567	193	65	1927666.000
291568	4335	7	1927668.000
291569	4335	22	1927687.000
291570	5303	24	1927690.000
291571	4335	21	1927691.000
291572	5303	24	1927692.000
291573	4335	43	1927694.000
291574	615	32	1927698.000
291575	2297	23	1927704.000
291576	2900	12	1927704.000
291577	4471	58	1927707.000
291578	1002	63	1927708.000
291579	615	34	1927709.000
291580	1002	64	1927711.000
291581	864	51	1927711.000
291582	1002	65	1927712.000
291583	2536	21	1927713.000
291584	1799	51	1927713.000
291585	5303	22	1927714.000
291586	1799	51	1927715.000
291587	2297	21	1927716.000
291588	4471	80	1927718.000
291589	2358	23	1927718.000
291590	2358	61	1927719.000
291591	4471	60	1927721.000
291592	3556	12	1927728.000
291593	3123	28	1927728.000
291594	6392	12	1927729.000
291595	5515	23	1927732.000
291596	1799	51	1927732.000
291597	3556	30	1927734.000
291598	2536	0	1927737.000
291599	1799	51	1927737.000
291600	1174	40	1927740.000
291601	1799	51	1927740.000
291602	1174	47	1927741.000
291603	2900	22	1927742.000
291604	1799	51	1927742.000
291605	1295	12	1927744.000
291606	864	51	1927747.000
291607	459	33	1927748.000
291608	864	51	1927749.000
291609	459	34	1927749.000
291610	1799	51	1927750.000
291611	6365	22	1927750.000
291612	2536	21	1927751.000
291613	6365	35	1927751.000
291614	864	43	1927752.000
291615	3556	22	1927759.000
291616	2515	8	1927760.000
291617	1011	57	1927762.000
291618	970	30	1927766.000
291619	1011	59	1927769.000
291620	1011	57	1927769.000
291621	1059	29	1927772.000
291622	1295	25	1927774.000
291623	6548	4	1927775.000
291624	6548	13	1927776.000
291625	593	54	1927778.000
291626	1256	40	1927785.000
291627	1256	47	1927786.000
291628	593	54	1927788.000
291629	2358	23	1927789.000
291630	5515	57	1927790.000
291631	593	21	1927792.000
291632	2495	12	1927792.000
291633	2358	58	1927796.000
291634	593	53	1927797.000
291635	2297	21	1927799.000
291636	5515	57	1927801.000
291637	593	21	1927801.000
291638	593	51	1927804.000
291639	5515	79	1927808.000
291640	1011	57	1927811.000
291641	1053	64	1927811.000
291642	1053	65	1927812.000
291643	1256	39	1927815.000
291644	1256	48	1927816.000
291645	1011	58	1927818.000
291646	2297	54	1927823.000
291647	1799	23	1927823.000
291648	2297	54	1927824.000
291649	5847	26	1927824.000
291650	5847	27	1927825.000
291651	4736	69	1927828.000
291652	6552	1	1927829.000
291653	6549	4	1927835.000
291654	5916	33	1927836.000
291655	6549	13	1927836.000
291656	5303	22	1927842.000
291657	3501	63	1927848.000
291658	6543	7	1927851.000
291659	6543	19	1927852.000
291660	5303	32	1927857.000
291661	585	23	1927859.000
291662	6552	28	1927860.000
291663	4736	56	1927861.000
291664	585	20	1927863.000
291665	408	21	1927867.000
291666	408	49	1927868.000
291667	392	32	1927869.000
291668	4553	22	1927869.000
291669	5847	26	1927870.000
291670	4736	63	1927871.000
291671	5847	26	1927871.000
291672	5847	29	1927872.000
291673	6420	7	1927872.000
291674	1011	57	1927875.000
291675	5764	32	1927876.000
291676	3123	28	1927877.000
291677	1011	57	1927880.000
291678	3100	32	1927881.000
291679	3104	84	1927883.000
291680	1809	38	1927884.000
291681	1809	45	1927885.000
291682	3100	32	1927885.000
291683	5031	28	1927886.000
291684	5101	37	1927886.000
291685	5031	29	1927887.000
291686	864	42	1927889.000
291687	3104	79	1927889.000
291688	6552	40	1927890.000
291689	6552	31	1927891.000
291690	683	23	1927892.000
291691	3193	25	1927894.000
291692	5101	36	1927898.000
291693	3100	32	1927898.000
291694	607	25	1927898.000
291695	3193	30	1927900.000
291696	607	25	1927901.000
291697	1414	12	1927902.000
291698	5101	41	1927905.000
291699	392	32	1927907.000
291700	5764	32	1927912.000
291701	1414	25	1927914.000
291702	1256	40	1927914.000
291703	1256	47	1927915.000
291704	1799	23	1927915.000
291705	392	21	1927916.000
291706	6284	79	1927918.000
291707	392	21	1927920.000
291708	1799	37	1927920.000
291709	392	21	1927921.000
291710	6284	79	1927923.000
291711	392	21	1927924.000
291712	1329	59	1927926.000
291713	2297	36	1927927.000
291714	6284	79	1927928.000
291715	6543	14	1927934.000
291716	688	67	1927936.000
291717	3501	86	1927944.000
291718	593	0	1927945.000
291719	3501	86	1927946.000
291720	6543	14	1927950.000
291721	2239	33	1927951.000
291722	2239	34	1927952.000
291723	6543	7	1927956.000
291724	6551	4	1927957.000
291725	6551	13	1927957.000
291726	593	22	1927957.000
291727	683	20	1927964.000
291728	6543	7	1927966.000
291729	1703	39	1927969.000
291730	864	0	1927971.000
291731	1329	56	1927973.000
291732	1703	52	1927973.000
291733	1703	40	1927975.000
291734	1703	47	1927975.000
291735	1329	57	1927976.000
291736	1703	40	1927976.000
291737	1329	57	1927977.000
291738	6543	8	1927980.000
291739	6552	57	1927982.000
291740	6552	48	1927983.000
291741	6551	5	1927986.000
291742	6551	15	1927986.000
291743	4656	67	1927986.000
291744	4656	66	1927987.000
291745	3193	30	1927988.000
291746	6543	9	1927989.000
291747	3162	32	1927994.000
291748	593	79	1927996.000
291749	5764	25	1928005.000
291750	4208	30	1928005.000
291751	4208	31	1928006.000
291752	4656	64	1928007.000
291753	4656	69	1928008.000
291754	5764	27	1928011.000
291755	6524	5	1928015.000
291756	4553	25	1928016.000
291757	2536	51	1928016.000
291758	6524	15	1928016.000
291759	3008	30	1928018.000
291760	3008	31	1928018.000
291761	715	30	1928019.000
291762	715	31	1928021.000
291763	5101	45	1928023.000
291764	5101	37	1928029.000
291765	408	51	1928029.000
291766	5764	12	1928030.000
291767	2536	51	1928033.000
291768	408	51	1928036.000
291769	435	12	1928037.000
291770	6083	60	1928038.000
291771	408	51	1928038.000
291772	2536	42	1928038.000
291773	408	51	1928039.000
291774	4736	56	1928040.000
291775	435	22	1928045.000
291776	5975	20	1928052.000
291777	5975	49	1928053.000
291778	4736	63	1928056.000
291779	5101	36	1928056.000
291780	408	23	1928056.000
291781	1304	63	1928058.000
291782	3104	85	1928058.000
291783	1304	62	1928059.000
291784	3104	85	1928059.000
291785	5637	22	1928061.000
291786	408	21	1928061.000
291787	5637	35	1928062.000
291788	2536	21	1928062.000
291789	1304	56	1928063.000
291790	1278	22	1928063.000
291791	1278	34	1928064.000
291792	408	21	1928064.000
291793	2536	21	1928064.000
291794	4921	33	1928066.000
291795	1304	63	1928068.000
291796	2536	21	1928070.000
291797	864	81	1928071.000
291798	2536	21	1928072.000
291799	5764	12	1928077.000
291800	2536	21	1928078.000
291801	6543	0	1928078.000
291802	4921	34	1928079.000
291803	2297	40	1928080.000
291804	4736	63	1928081.000
291805	5764	12	1928082.000
291806	1378	67	1928085.000
291807	5764	22	1928087.000
291808	2297	40	1928087.000
291809	2536	21	1928087.000
291810	5764	25	1928091.000
291811	238	24	1928093.000
291812	5548	12	1928093.000
291813	238	28	1928098.000
291814	5548	33	1928101.000
291815	238	33	1928102.000
291816	4736	86	1928106.000
291817	4736	64	1928109.000
291818	3779	22	1928112.000
291819	5548	22	1928115.000
291820	1799	40	1928115.000
291821	5548	35	1928116.000
291822	1799	45	1928117.000
291823	5637	36	1928122.000
291824	2536	0	1928122.000
291825	5548	33	1928126.000
291826	585	36	1928128.000
291827	3162	32	1928133.000
291828	1328	23	1928134.000
291829	4553	22	1928142.000
291830	5764	25	1928143.000
291831	5764	27	1928144.000
291832	2536	0	1928146.000
291833	2536	7	1928148.000
291834	5596	51	1928151.000
291835	1328	57	1928151.000
291836	6510	7	1928153.000
291837	6018	26	1928153.000
291838	6510	19	1928154.000
291839	6018	27	1928155.000
291840	1799	23	1928156.000
291841	2536	7	1928158.000
291842	6443	22	1928162.000
291843	6018	22	1928162.000
291844	6443	35	1928163.000
291845	6018	29	1928163.000
291846	2536	7	1928165.000
291847	1600	28	1928166.000
291848	2536	7	1928166.000
291849	1600	31	1928167.000
291850	1600	28	1928169.000
291851	2536	22	1928171.000
291852	2243	67	1928172.000
291853	2297	48	1928173.000
291854	2243	66	1928173.000
291855	1799	40	1928176.000
291856	6550	7	1928177.000
291857	3779	22	1928178.000
291858	3482	8	1928178.000
291859	2536	21	1928182.000
291860	3162	32	1928185.000
291861	6506	17	1928188.000
291862	4553	25	1928191.000
291863	4471	63	1928196.000
291864	2536	42	1928199.000
291865	4471	81	1928203.000
291866	4736	56	1928205.000
291867	2536	21	1928207.000
291868	1783	21	1928212.000
291869	5339	5	1928213.000
291870	5339	15	1928213.000
291871	4432	60	1928216.000
291872	4471	60	1928218.000
291873	6018	32	1928218.000
291874	4736	64	1928219.000
291875	3114	60	1928219.000
291876	3114	61	1928220.000
291877	4471	60	1928221.000
291878	3162	36	1928226.000
291879	5393	22	1928226.000
291880	6018	26	1928226.000
291881	4736	82	1928233.000
291882	4736	66	1928235.000
291883	1002	67	1928239.000
291884	1002	66	1928240.000
291885	6552	58	1928242.000
291886	1139	63	1928243.000
291887	6552	59	1928243.000
291888	3104	85	1928247.000
291889	1139	63	1928247.000
291890	3104	85	1928248.000
291891	3758	25	1928249.000
291892	408	53	1928254.000
291893	3758	22	1928254.000
291894	408	53	1928257.000
291895	1011	58	1928258.000
291896	4553	22	1928258.000
291897	3758	25	1928258.000
291898	459	22	1928260.000
291899	459	35	1928261.000
291900	6552	64	1928262.000
291901	4471	83	1928263.000
291902	6552	61	1928263.000
291903	4471	83	1928265.000
291904	1011	57	1928267.000
291905	459	24	1928268.000
291906	4471	63	1928270.000
291907	5596	51	1928271.000
291908	5764	5	1928271.000
291909	5764	27	1928271.000
291910	6284	84	1928271.000
291911	1870	20	1928272.000
291912	2536	53	1928275.000
291913	239	54	1928278.000
291914	6284	84	1928279.000
291915	239	54	1928280.000
291916	2536	53	1928281.000
291917	5101	37	1928282.000
291918	5101	45	1928282.000
291919	2536	53	1928282.000
291920	585	37	1928283.000
291921	6284	84	1928283.000
291922	5764	4	1928284.000
291923	459	9	1928284.000
291924	5764	16	1928285.000
291925	2536	53	1928286.000
291926	2536	21	1928290.000
291927	459	9	1928290.000
291928	1295	26	1928291.000
291929	1295	27	1928292.000
291930	459	9	1928292.000
291931	2536	21	1928294.000
291932	6284	79	1928295.000
291933	239	54	1928301.000
291934	459	9	1928301.000
291935	5596	51	1928302.000
291936	239	54	1928302.000
291937	459	9	1928302.000
291938	815	26	1928304.000
291939	815	27	1928304.000
291940	408	53	1928308.000
291941	459	24	1928310.000
291942	5596	21	1928311.000
291943	408	21	1928311.000
291944	1011	57	1928313.000
291945	4553	25	1928314.000
291946	5764	5	1928316.000
291947	5764	15	1928316.000
291948	239	43	1928317.000
291949	5101	37	1928317.000
291950	5101	45	1928318.000
291951	459	22	1928319.000
291952	1799	23	1928322.000
291953	239	42	1928323.000
291954	1799	23	1928326.000
291955	6038	12	1928328.000
291956	2536	21	1928328.000
291957	3104	56	1928330.000
291958	6038	30	1928332.000
291959	1799	39	1928336.000
291960	5764	6	1928340.000
291961	864	82	1928340.000
291962	5764	16	1928341.000
291963	1278	32	1928344.000
291964	1011	78	1928345.000
291965	1011	58	1928347.000
291966	5764	3	1928354.000
291967	5764	18	1928355.000
291968	940	12	1928360.000
291969	435	32	1928363.000
291970	3335	23	1928363.000
291971	435	32	1928365.000
291972	4736	79	1928371.000
291973	459	25	1928374.000
291974	3501	64	1928374.000
291975	3335	38	1928376.000
291976	5764	4	1928379.000
291977	5764	13	1928379.000
291978	1278	32	1928382.000
291979	5916	22	1928388.000
291980	4553	26	1928390.000
291981	1799	42	1928392.000
291982	4553	22	1928393.000
291983	1799	47	1928393.000
291984	1278	32	1928394.000
291985	5370	34	1928395.000
291986	6347	38	1928396.000
291987	435	22	1928400.000
291988	593	21	1928401.000
291989	6548	5	1928402.000
291990	5402	63	1928403.000
291991	6548	15	1928403.000
291992	5402	62	1928404.000
291993	5916	12	1928405.000
291994	5764	15	1928405.000
291995	4171	51	1928407.000
291996	5916	22	1928409.000
291997	593	42	1928409.000
291998	864	79	1928411.000
291999	4171	51	1928412.000
292000	5303	57	1928415.000
292001	4171	51	1928415.000
292002	5847	28	1928416.000
292003	5847	29	1928417.000
292004	4171	51	1928417.000
292005	2297	23	1928420.000
292006	6284	85	1928420.000
292007	4171	51	1928421.000
292008	6284	85	1928422.000
292009	4171	51	1928422.000
292010	1799	43	1928422.000
292011	6284	85	1928423.000
292012	4171	21	1928424.000
292013	5303	57	1928429.000
292014	6284	81	1928430.000
292015	5764	5	1928431.000
292016	1278	30	1928431.000
292017	2297	57	1928438.000
292018	1278	30	1928438.000
292019	5303	57	1928441.000
292020	1278	30	1928441.000
292021	3777	29	1928442.000
292022	4656	66	1928445.000
292023	3123	30	1928448.000
292024	1053	67	1928451.000
292025	1053	66	1928452.000
292026	1799	42	1928452.000
292027	715	82	1928453.000
292028	5600	36	1928453.000
292029	6478	8	1928453.000
292030	715	34	1928454.000
292031	1414	26	1928455.000
292032	1414	27	1928456.000
292033	585	38	1928458.000
292034	3758	24	1928458.000
292035	2239	22	1928460.000
292036	2239	35	1928461.000
292037	1278	22	1928466.000
292038	6478	22	1928471.000
292039	1328	58	1928474.000
292040	1328	59	1928475.000
292041	435	32	1928476.000
292042	1328	57	1928479.000
292043	6347	50	1928481.000
292044	1278	37	1928483.000
292045	1328	57	1928483.000
292046	6347	50	1928484.000
292047	435	32	1928484.000
292048	792	79	1928484.000
292049	6347	50	1928485.000
292050	435	32	1928485.000
292051	792	69	1928485.000
292052	792	79	1928490.000
292053	5596	53	1928491.000
292054	792	79	1928493.000
292055	6347	50	1928494.000
292056	435	24	1928495.000
292057	6347	50	1928496.000
292058	6347	39	1928500.000
292059	6347	46	1928502.000
292060	1328	78	1928505.000
292061	6347	39	1928509.000
292062	1328	78	1928509.000
292063	6510	14	1928511.000
292064	4171	53	1928515.000
292065	5743	20	1928524.000
292066	1328	58	1928525.000
292067	1328	59	1928525.000
292068	5743	48	1928525.000
292069	940	33	1928529.000
292070	5596	53	1928530.000
292071	5764	5	1928530.000
292072	5596	53	1928531.000
292073	5764	16	1928531.000
292074	337	33	1928536.000
292075	6510	9	1928537.000
292076	1278	4	1928538.000
292077	5370	33	1928549.000
292078	1756	12	1928550.000
292079	408	54	1928551.000
292080	5596	23	1928563.000
292081	1756	20	1928569.000
292082	5031	30	1928573.000
292083	5596	7	1928573.000
292084	5031	31	1928575.000
292085	1183	20	1928577.000
292086	6510	0	1928579.000
292087	459	24	1928582.000
292088	459	27	1928583.000
292089	1783	54	1928588.000
292090	593	23	1928588.000
292091	1783	54	1928590.000
292092	593	37	1928593.000
292093	2571	41	1928595.000
292094	593	36	1928597.000
292095	593	45	1928597.000
292096	408	23	1928598.000
292097	316	12	1928600.000
292098	593	37	1928600.000
292099	593	41	1928601.000
292100	593	37	1928602.000
292101	2571	23	1928604.000
292102	715	79	1928608.000
292103	2571	37	1928608.000
292104	5101	37	1928611.000
292105	4553	32	1928620.000
292106	5101	7	1928621.000
292107	5101	45	1928621.000
292108	593	44	1928622.000
292109	715	79	1928624.000
292110	408	23	1928624.000
292111	6525	22	1928624.000
292112	5975	21	1928624.000
292113	5975	49	1928625.000
292114	593	38	1928626.000
292115	593	45	1928626.000
292116	6550	3	1928626.000
292117	5101	22	1928627.000
292118	408	43	1928627.000
292119	593	38	1928628.000
292120	3728	23	1928628.000
292121	591	61	1928630.000
292122	715	81	1928633.000
292123	6519	30	1928636.000
292124	408	42	1928636.000
292125	6519	31	1928637.000
292126	593	50	1928642.000
292127	593	39	1928644.000
292128	593	46	1928644.000
292129	593	39	1928646.000
292130	5596	14	1928647.000
292131	459	12	1928648.000
292132	593	52	1928651.000
292133	593	40	1928653.000
292134	593	47	1928654.000
292135	593	40	1928655.000
292136	459	22	1928655.000
292137	683	57	1928656.000
292138	5764	5	1928657.000
292139	5764	16	1928658.000
292140	970	34	1928660.000
292141	593	55	1928662.000
292142	6365	32	1928662.000
292143	593	20	1928664.000
292144	593	48	1928665.000
292145	715	21	1928666.000
292146	459	24	1928667.000
292147	3728	57	1928667.000
292148	4553	30	1928670.000
292149	593	21	1928672.000
292150	593	49	1928673.000
292151	715	21	1928675.000
292152	5596	57	1928677.000
292153	591	58	1928677.000
292154	715	21	1928678.000
292155	5637	37	1928684.000
292156	5637	41	1928685.000
292157	591	80	1928686.000
292158	6450	7	1928686.000
292159	715	42	1928688.000
292160	4432	63	1928690.000
292161	5764	16	1928692.000
292162	591	80	1928692.000
292163	688	79	1928694.000
292164	4921	22	1928696.000
292165	864	84	1928697.000
292166	4921	35	1928697.000
292167	591	25	1928698.000
292168	2297	58	1928699.000
292169	591	26	1928701.000
292170	3114	63	1928701.000
292171	591	27	1928702.000
292172	3114	62	1928702.000
292173	591	28	1928704.000
292174	715	30	1928705.000
292175	5764	8	1928705.000
292176	591	29	1928705.000
292177	5975	21	1928706.000
292178	4432	25	1928707.000
292179	591	37	1928709.000
292180	5975	21	1928709.000
292181	591	31	1928710.000
292182	591	37	1928712.000
292183	4432	26	1928715.000
292184	864	84	1928717.000
292185	5548	30	1928718.000
292186	5548	35	1928718.000
292187	5600	36	1928719.000
292188	5600	41	1928721.000
292189	1011	58	1928721.000
292190	5548	26	1928721.000
292191	3162	37	1928722.000
292192	3162	41	1928722.000
292193	2358	23	1928724.000
292194	4432	57	1928724.000
292195	6365	32	1928724.000
292196	2358	61	1928725.000
292197	1011	61	1928726.000
292198	1011	58	1928726.000
292199	5600	36	1928727.000
292200	1011	58	1928728.000
292201	864	79	1928729.000
292202	6443	32	1928729.000
292203	5548	26	1928729.000
292204	5548	29	1928730.000
292205	2358	63	1928731.000
292206	6450	6	1928731.000
292207	2358	23	1928735.000
292208	4432	57	1928736.000
292209	5975	51	1928736.000
292210	591	44	1928738.000
292211	5101	21	1928740.000
292212	5975	21	1928740.000
292213	6365	32	1928741.000
292214	5975	21	1928742.000
292215	591	38	1928743.000
292216	2358	60	1928744.000
292217	864	7	1928744.000
292218	4347	33	1928744.000
292219	591	45	1928744.000
292220	2239	32	1928744.000
292221	4347	34	1928745.000
292222	5975	51	1928745.000
292223	591	38	1928746.000
292224	5975	21	1928748.000
292225	1011	58	1928754.000
292226	2536	54	1928758.000
292227	953	60	1928759.000
292228	1011	58	1928760.000
292229	6365	24	1928762.000
292230	1281	8	1928766.000
292231	4736	84	1928769.000
292232	3193	12	1928769.000
292233	953	83	1928770.000
292234	2217	33	1928772.000
292235	1600	30	1928773.000
292236	4432	78	1928773.000
292237	953	63	1928773.000
292238	953	62	1928773.000
292239	3193	30	1928774.000
292240	1600	31	1928775.000
292241	1600	30	1928776.000
292242	4432	78	1928776.000
292243	2239	22	1928776.000
292244	591	50	1928777.000
292245	4432	78	1928777.000
292246	2239	22	1928778.000
292247	591	50	1928779.000
292248	591	39	1928780.000
292249	591	46	1928781.000
292250	5393	32	1928781.000
292251	2217	33	1928782.000
292252	2239	22	1928782.000
292253	2217	33	1928783.000
292254	591	39	1928784.000
292255	5101	21	1928784.000
292256	4432	58	1928785.000
292257	6553	1	1928786.000
292258	408	23	1928788.000
292259	2217	36	1928789.000
292260	5393	32	1928790.000
292261	4432	58	1928792.000
292262	2239	32	1928793.000
292263	591	52	1928794.000
292264	5393	32	1928794.000
292265	591	52	1928795.000
292266	591	40	1928795.000
292267	591	47	1928797.000
292268	2217	36	1928797.000
292269	591	40	1928800.000
292270	5393	32	1928800.000
292271	4432	80	1928801.000
292272	5393	32	1928802.000
292273	4432	80	1928803.000
292274	4432	60	1928806.000
292275	5393	32	1928806.000
292276	970	30	1928807.000
292277	2239	22	1928808.000
292278	5393	32	1928810.000
292279	591	55	1928811.000
292280	5393	32	1928811.000
292281	591	20	1928813.000
292282	591	48	1928813.000
292283	4432	60	1928814.000
292284	2243	69	1928817.000
292285	2243	67	1928818.000
292286	6018	28	1928822.000
292287	6018	29	1928824.000
292288	2239	32	1928827.000
292289	6553	10	1928827.000
292290	4432	83	1928828.000
292291	591	42	1928830.000
292292	591	49	1928831.000
292293	1281	22	1928831.000
292294	4432	63	1928833.000
292295	5916	32	1928837.000
292296	4471	64	1928837.000
292297	5975	53	1928837.000
292298	2239	7	1928842.000
292299	591	60	1928843.000
292300	5393	42	1928843.000
292301	5975	21	1928843.000
292302	4736	84	1928847.000
292303	1703	40	1928850.000
292304	2239	22	1928852.000
292305	792	84	1928854.000
292306	2239	32	1928857.000
292307	792	79	1928859.000
292308	4471	67	1928861.000
292309	5393	21	1928862.000
292310	5101	53	1928863.000
292311	3105	8	1928863.000
292312	5393	42	1928863.000
292313	1703	55	1928863.000
292314	3193	30	1928863.000
292315	1703	20	1928864.000
292316	5101	53	1928865.000
292317	1703	48	1928866.000
292318	3105	3	1928867.000
292319	4736	84	1928871.000
292320	1281	8	1928873.000
292321	1295	28	1928873.000
292322	1295	29	1928874.000
292323	5101	21	1928875.000
292324	2239	32	1928875.000
292325	4736	79	1928878.000
292326	2239	24	1928880.000
292327	1281	30	1928881.000
292328	6551	22	1928882.000
292329	1703	20	1928882.000
292330	6551	16	1928883.000
292331	4171	53	1928888.000
292332	4171	21	1928890.000
292333	1378	79	1928902.000
292334	5916	32	1928909.000
292335	3758	25	1928909.000
292336	3758	26	1928909.000
292337	1378	79	1928910.000
292338	5101	22	1928910.000
292339	5101	51	1928910.000
292340	5393	21	1928910.000
292341	5101	51	1928911.000
292342	1378	79	1928913.000
292343	3420	23	1928913.000
292344	5101	21	1928917.000
292345	5393	22	1928919.000
292346	970	30	1928920.000
292347	5101	51	1928921.000
292348	5393	22	1928923.000
292349	5101	21	1928925.000
292350	5916	32	1928928.000
292351	3420	57	1928928.000
292352	5101	21	1928928.000
292353	5916	32	1928929.000
292354	5393	21	1928931.000
292355	2900	12	1928941.000
292356	3105	7	1928945.000
292357	3105	13	1928946.000
292358	2900	25	1928948.000
292359	2239	0	1928948.000
292360	4850	23	1928950.000
292361	6554	1	1928951.000
292362	487	9	1928954.000
292363	683	58	1928956.000
292364	6554	1	1928959.000
292365	4850	42	1928960.000
292366	4850	21	1928967.000
292367	4471	67	1928968.000
292368	6554	3	1928978.000
292369	6524	6	1928984.000
292370	6524	16	1928984.000
292371	1783	54	1929002.000
292372	1783	21	1929010.000
292373	1414	28	1929015.000
292374	1414	29	1929016.000
292375	1783	40	1929021.000
292376	2606	12	1929022.000
292377	2437	57	1929029.000
292378	4553	22	1929029.000
292379	6541	19	1929029.000
292380	2606	22	1929037.000
292381	4553	32	1929051.000
292382	3728	58	1929051.000
292383	5975	54	1929052.000
292384	970	22	1929054.000
292385	5975	54	1929054.000
292386	261	30	1929056.000
292387	261	31	1929057.000
292388	940	22	1929058.000
292389	1139	64	1929066.000
292390	5916	24	1929069.000
292391	1139	64	1929071.000
292392	970	30	1929075.000
292393	3359	22	1929086.000
292394	5975	54	1929086.000
292395	3359	31	1929087.000
292396	5975	54	1929087.000
292397	6478	25	1929089.000
292398	5975	21	1929091.000
292399	5975	53	1929093.000
292400	792	85	1929094.000
292401	953	63	1929094.000
292402	953	65	1929094.000
292403	5847	22	1929095.000
292404	792	85	1929096.000
292405	5847	31	1929096.000
292406	5975	21	1929096.000
292407	1378	81	1929097.000
292408	792	79	1929098.000
292409	5975	51	1929098.000
292410	792	81	1929102.000
292411	2437	57	1929103.000
292412	2437	59	1929103.000
292413	5975	7	1929103.000
292414	2437	57	1929104.000
292415	1041	20	1929105.000
292416	1041	66	1929105.000
292417	6478	24	1929108.000
292418	4553	30	1929111.000
292419	1041	67	1929113.000
292420	4471	69	1929114.000
292421	1041	49	1929114.000
292422	6443	32	1929114.000
292423	970	0	1929115.000
292424	2437	58	1929117.000
292425	2437	59	1929119.000
292426	792	9	1929120.000
292427	6038	33	1929120.000
292428	970	0	1929121.000
292429	6038	34	1929121.000
292430	6443	32	1929121.000
292431	970	0	1929123.000
292432	4850	51	1929124.000
292433	1783	37	1929125.000
292434	1378	79	1929125.000
292435	6443	24	1929129.000
292436	4850	51	1929131.000
292437	1783	43	1929137.000
292438	4656	67	1929138.000
292439	4850	21	1929141.000
292440	3728	60	1929144.000
292441	6553	10	1929149.000
292442	5975	14	1929159.000
292443	342	23	1929163.000
292444	2195	8	1929165.000
292445	5975	22	1929166.000
292446	4656	64	1929168.000
292447	4656	69	1929169.000
292448	342	21	1929170.000
292449	6478	25	1929173.000
292450	6506	7	1929179.000
292451	1174	20	1929180.000
292452	1174	48	1929181.000
292453	5975	21	1929181.000
292454	3728	58	1929181.000
292455	1783	9	1929183.000
292456	3420	58	1929183.000
292457	3420	59	1929184.000
292458	4737	22	1929184.000
292459	4737	27	1929186.000
292460	1174	23	1929186.000
292461	4656	67	1929188.000
292462	4656	66	1929188.000
292463	4553	22	1929195.000
292464	1783	33	1929196.000
292465	1174	20	1929196.000
